EmployeeID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,DistanceFromHome,EducationLevel,BusinessTravel,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,NumCompaniesWorked,PromotionLast5Years,Attrition
EMP01300,32,HR,Senior,8690.86,5,1.0,4,Travel_Frequently,Yes,4.0,3,4,3,1,Yes
EMP00446,43,Engineering,Manager,11101.22,8,1.0,1,Travel_Rarely,No,2.0,2,3,1,1,No
EMP00855,36,R&D,Junior,5442.8,4,12.0,5,Travel_Rarely,No,2.0,2,4,5,0,Yes
EMP01454,45,Marketing,Senior,8830.09,15,6.0,3,Non-Travel,Yes,2.0,1,3,0,0,No
EMP00042,27,R&D,Manager,11767.16,7,17.0,4,Travel_Rarely,No,3.0,3,4,3,0,No
EMP00834,29,HR,Manager,10280.29,8,4.0,2,Travel_Rarely,No,3.0,2,3,0,0,Yes
EMP00223,28,HR,Senior,6576.97,2,22.0,2,Travel_Rarely,No,4.0,2,3,3,0,No
EMP00841,25,Engineering,Executive,16605.74,5,16.0,4,Travel_Rarely,Yes,4.0,2,3,3,0,No
EMP01399,52,Sales,Junior,7132.76,13,39.0,4,Travel_Rarely,No,3.0,4,3,1,0,Yes
EMP00053,22,Engineering,Junior,5477.24,2,12.0,5,Travel_Rarely,No,3.0,3,1,2,0,No
EMP00502,30,R&D,Junior,4842.54,1,1.0,4,Travel_Rarely,No,3.0,4,4,3,0,Yes
EMP00114,33,Engineering,Junior,3482.83,0,2.0,1,Travel_Rarely,No,1.0,4,3,1,0,No
EMP00049,24,Sales,Manager,10715.61,4,6.0,3,Travel_Rarely,No,3.0,3,3,1,1,No
EMP00290,42,Sales,Senior,7010.56,8,11.0,3,Travel_Rarely,No,4.0,3,3,1,1,No
EMP00077,24,Sales,Manager,9875.41,0,1.0,3,Travel_Rarely,No,3.0,3,4,2,0,No
EMP01022,22,Marketing,Senior,6827.08,2,2.0,3,Travel_Rarely,Yes,3.0,1,4,6,0,Yes
EMP00207,36,Engineering,Senior,7692.81,4,2.0,3,Travel_Frequently,No,3.0,3,3,2,0,Yes
EMP00974,32,Sales,Senior,5780.13,0,7.0,1,Travel_Frequently,No,3.0,3,4,3,0,No
EMP00633,42,Engineering,Junior,4987.33,1,9.0,4,Non-Travel,No,4.0,3,4,0,0,No
EMP00776,33,HR,Intern,2200.0,3,22.0,1,Travel_Rarely,No,3.0,4,2,1,0,No
EMP00890,33,Engineering,Junior,3628.63,2,1.0,3,Travel_Rarely,No,3.0,3,2,0,0,No
EMP00900,20,HR,Manager,9638.3,0,33.0,2,Non-Travel,Yes,2.0,3,3,4,0,No
EMP00833,36,Sales,Senior,6881.15,10,4.0,2,Non-Travel,Yes,4.0,3,3,2,0,Yes
EMP00684,34,R&D,Junior,4651.0,2,1.0,3,Travel_Frequently,Yes,4.0,3,3,4,1,No
EMP01375,35,HR,Senior,6164.87,2,3.0,2,Travel_Rarely,No,3.0,3,3,0,0,No
EMP00618,27,Engineering,Manager,9859.55,6,13.0,4,Non-Travel,No,4.0,4,3,0,1,No
EMP00686,32,Engineering,Senior,7452.25,1,19.0,3,Non-Travel,No,3.0,3,3,3,0,No
EMP00870,52,R&D,Manager,9084.29,1,8.0,2,Travel_Rarely,No,3.0,2,3,2,0,Yes
EMP00674,30,R&D,Senior,6554.64,5,1.0,2,Travel_Frequently,No,4.0,3,4,2,0,No
EMP00750,38,Engineering,Executive,15215.09,1,1.0,3,Travel_Rarely,Yes,4.0,3,3,5,1,No
EMP01003,26,R&D,Junior,3926.46,0,1.0,1,Travel_Rarely,No,3.0,1,4,2,0,Yes
EMP01339,32,R&D,Manager,9295.53,0,17.0,4,Travel_Rarely,Yes,2.0,1,3,1,0,Yes
EMP00409,34,Sales,Senior,7180.1,2,17.0,2,Travel_Frequently,No,1.0,2,3,2,0,No
EMP00630,28,Engineering,Intern,3487.23,0,15.0,4,Travel_Rarely,No,3.0,2,3,1,0,Yes
EMP01239,52,Sales,Junior,5499.07,2,4.0,4,Travel_Rarely,No,3.0,3,2,0,0,No
EMP00647,51,R&D,Junior,5304.57,1,2.0,4,Travel_Rarely,No,1.0,3,4,1,0,Yes
EMP00140,27,Engineering,Junior,5120.36,2,19.0,3,Travel_Rarely,No,2.0,1,2,2,0,No
EMP01122,32,Engineering,Junior,4867.87,7,6.0,3,Travel_Frequently,Yes,4.0,2,3,1,0,Yes
EMP00914,43,Engineering,Senior,6659.11,5,10.0,2,Travel_Rarely,No,4.0,4,2,3,0,No
EMP00166,31,Marketing,Intern,2200.0,0,10.0,2,Non-Travel,No,2.0,3,4,1,0,No
EMP01097,35,Marketing,Manager,9419.81,0,19.0,4,Travel_Frequently,No,3.0,3,3,1,0,No
EMP00813,40,Engineering,Senior,7975.9,10,11.0,4,Travel_Frequently,Yes,2.0,2,3,5,0,Yes
EMP00215,35,Sales,Junior,3984.98,3,1.0,3,Travel_Rarely,No,3.0,3,4,3,0,No
EMP00132,33,Marketing,Manager,12045.92,13,1.0,3,Travel_Frequently,No,1.0,1,2,1,0,No
EMP00315,39,Engineering,Senior,8365.46,12,3.0,2,Travel_Rarely,No,1.0,4,3,2,0,No
EMP00139,60,Engineering,Junior,6409.73,4,2.0,4,Travel_Rarely,No,4.0,4,1,2,0,No
EMP01196,34,Sales,Senior,7413.53,1,2.0,3,Travel_Rarely,No,3.0,4,2,3,0,No
EMP00417,30,R&D,Manager,10203.09,5,2.0,3,Non-Travel,No,4.0,2,4,0,0,No
EMP01030,49,Marketing,Executive,14344.71,2,7.0,2,Non-Travel,No,2.0,4,4,0,1,No
EMP00039,49,HR,Senior,6490.03,1,3.0,2,Travel_Rarely,Yes,1.0,1,3,0,0,Yes
EMP00054,51,HR,Senior,9629.84,7,6.0,5,Travel_Rarely,No,3.0,3,2,2,0,No
EMP00707,32,R&D,Intern,5373.97,9,10.0,4,Travel_Rarely,No,4.0,3,3,1,1,No
EMP00137,34,Engineering,Junior,4496.12,5,3.0,2,Travel_Rarely,Yes,1.0,2,3,5,1,Yes
EMP01380,20,Engineering,Manager,10687.41,0,1.0,4,Travel_Frequently,Yes,1.0,2,4,1,0,Yes
EMP00794,30,Sales,Senior,6617.09,0,7.0,4,Travel_Frequently,No,2.0,2,3,2,1,No
EMP00036,39,Engineering,Manager,14127.43,13,10.0,5,Travel_Frequently,No,3.0,4,3,1,0,Yes
EMP00026,42,Sales,Junior,5091.09,3,10.0,3,Travel_Rarely,Yes,2.0,1,3,0,0,Yes
EMP00658,39,Sales,Intern,3838.89,6,1.0,4,Travel_Rarely,No,2.0,4,3,3,0,No
EMP00450,36,Engineering,Senior,7388.85,2,5.0,4,Travel_Frequently,No,3.0,3,3,0,1,Yes
EMP00579,41,Engineering,Manager,10787.34,1,15.0,5,Travel_Rarely,No,4.0,3,3,3,0,No
EMP00303,35,Sales,Junior,5374.76,2,3.0,4,Travel_Rarely,Yes,1.0,3,3,2,1,No
EMP01418,39,Engineering,Junior,4763.0,1,26.0,2,Travel_Rarely,No,3.0,2,3,2,0,No
EMP01471,20,Sales,Junior,5218.8,0,5.0,4,Travel_Rarely,No,3.0,3,2,0,0,No
EMP01161,45,R&D,Senior,7866.7,12,1.0,2,Travel_Rarely,Yes,2.0,3,2,1,0,No
EMP01053,49,R&D,Junior,5398.57,3,36.0,3,Travel_Rarely,No,2.0,4,4,4,0,No
EMP01189,40,Sales,Junior,5058.15,3,11.0,5,Non-Travel,No,1.0,3,4,0,0,No
EMP00778,38,R&D,Senior,7895.79,2,17.0,5,Non-Travel,No,3.0,3,3,2,0,Yes
EMP01215,39,HR,Senior,7017.62,4,1.0,3,Travel_Rarely,No,3.0,3,3,3,0,No
EMP00245,38,Sales,Senior,8019.36,3,5.0,5,Travel_Rarely,No,2.0,3,3,1,0,Yes
EMP00104,38,R&D,Junior,5658.16,2,1.0,3,Non-Travel,Yes,3.0,2,3,3,0,No
EMP00277,36,R&D,Junior,7229.04,8,24.0,5,Travel_Frequently,No,2.0,3,3,2,0,No
EMP00394,25,Engineering,Senior,6851.34,5,6.0,3,Travel_Rarely,Yes,3.0,4,2,0,1,No
EMP00111,33,R&D,Junior,6538.24,4,6.0,3,Travel_Rarely,No,4.0,4,2,1,0,No
EMP00589,38,Engineering,Junior,5759.49,11,9.0,3,Travel_Frequently,No,2.0,4,4,2,1,No
EMP00160,30,Sales,Senior,7404.54,1,1.0,4,Travel_Rarely,Yes,3.0,2,3,1,0,No
EMP00971,54,Engineering,Junior,5976.58,2,1.0,3,Travel_Rarely,No,2.0,4,3,1,0,No
EMP00748,27,Sales,Junior,5978.1,6,1.0,2,Travel_Rarely,Yes,2.0,2,3,4,0,Yes
EMP01175,25,HR,Junior,4163.16,2,2.0,2,Travel_Rarely,Yes,3.0,2,3,1,1,Yes
EMP01459,20,Sales,Senior,7649.06,0,5.0,3,Travel_Rarely,No,2.0,3,2,3,0,No
EMP00661,30,Sales,Junior,5023.75,10,9.0,3,Travel_Rarely,No,1.0,3,2,1,1,No
EMP01157,26,Engineering,Junior,4609.96,1,1.0,4,Travel_Frequently,Yes,1.0,3,3,0,0,Yes
EMP00340,25,R&D,Junior,5101.77,5,1.0,4,Travel_Rarely,No,2.0,3,3,3,0,No
EMP00330,39,R&D,Senior,6841.26,1,7.0,4,Travel_Frequently,Yes,4.0,3,1,3,0,Yes
EMP00134,41,Sales,Junior,5584.78,5,30.0,4,Travel_Rarely,No,4.0,3,3,2,0,No
EMP00638,30,R&D,Manager,11097.01,6,11.0,3,Travel_Rarely,No,2.0,2,3,0,1,No
EMP00168,40,Marketing,Manager,9723.15,7,6.0,2,Non-Travel,Yes,3.0,2,3,2,1,No
EMP01393,36,HR,Intern,4040.58,2,2.0,5,Travel_Frequently,No,2.0,3,2,2,0,No
EMP00928,46,R&D,Manager,10134.33,2,4.0,3,Travel_Rarely,Yes,3.0,2,3,0,1,No
EMP00861,40,Engineering,Manager,10045.35,6,5.0,2,Travel_Frequently,No,2.0,3,4,0,0,No
EMP01021,20,HR,Executive,15075.69,0,2.0,1,Travel_Frequently,No,3.0,3,2,2,1,No
EMP01478,35,Marketing,Senior,8850.13,11,4.0,5,Travel_Rarely,Yes,2.0,3,2,2,0,Yes
EMP00025,40,Marketing,Junior,4676.85,5,2.0,3,Travel_Frequently,Yes,3.0,2,4,5,0,No
EMP00807,34,Engineering,Manager,11484.32,9,1.0,5,Travel_Rarely,No,4.0,3,3,0,1,No
EMP01409,36,Sales,Junior,4810.35,2,8.0,3,Travel_Rarely,No,4.0,4,3,0,0,No
EMP00444,38,HR,Executive,15960.34,9,5.0,2,Travel_Frequently,No,3.0,3,4,3,0,No
EMP00151,31,Sales,Manager,10831.92,6,21.0,4,Travel_Rarely,No,3.0,2,2,0,0,No
EMP01305,43,Marketing,Manager,10197.68,1,9.0,3,Non-Travel,No,4.0,3,3,5,0,No
EMP00095,32,R&D,Junior,5719.91,4,5.0,3,Travel_Rarely,No,3.0,2,4,3,0,No
EMP01489,38,Sales,Intern,4836.58,10,1.0,4,Travel_Rarely,No,3.0,2,4,0,0,No
EMP00218,41,Engineering,Junior,5312.54,10,1.0,2,Travel_Rarely,Yes,2.0,2,3,0,0,Yes
EMP00382,29,R&D,Senior,6727.19,1,2.0,3,Non-Travel,No,4.0,2,1,2,0,No
EMP01048,39,HR,Manager,11371.02,5,1.0,4,Travel_Frequently,No,2.0,3,3,4,0,No
EMP00781,34,Engineering,Senior,6973.18,2,8.0,3,Travel_Frequently,No,4.0,1,3,4,1,Yes
EMP00901,30,Engineering,Senior,8041.9,10,6.0,3,Travel_Rarely,No,3.0,3,4,0,0,No
EMP01432,36,Engineering,Junior,5898.65,4,6.0,5,Non-Travel,No,2.0,2,4,1,0,No
EMP00865,31,HR,Junior,3740.76,0,2.0,3,Travel_Frequently,No,3.0,4,3,1,1,Yes
EMP00293,32,Sales,Senior,7498.61,2,6.0,5,Travel_Rarely,No,4.0,3,3,2,1,No
EMP00713,38,Sales,Senior,5882.52,1,16.0,2,Travel_Frequently,No,4.0,3,3,2,0,No
EMP00101,35,Sales,Senior,6762.49,1,3.0,3,Travel_Frequently,Yes,2.0,2,2,2,0,Yes
EMP01050,33,Sales,Manager,8833.58,0,5.0,5,Travel_Frequently,No,3.0,4,4,2,1,No
EMP00784,20,R&D,Junior,3857.0,0,4.0,3,Non-Travel,No,3.0,3,4,2,0,Yes
EMP01202,47,Engineering,Senior,7126.56,1,2.0,4,Non-Travel,Yes,2.0,3,3,5,0,Yes
EMP00490,22,HR,Senior,6988.23,2,1.0,3,Travel_Rarely,Yes,2.0,2,3,4,0,No
EMP00701,27,Sales,Manager,11056.25,2,7.0,3,Non-Travel,No,3.0,3,3,1,1,No
EMP01151,48,R&D,Junior,4503.75,2,2.0,4,Non-Travel,Yes,3.0,2,2,0,0,No
EMP00751,26,Sales,Manager,10899.51,2,18.0,4,Travel_Rarely,No,4.0,3,3,1,0,No
EMP00963,43,Engineering,Junior,4631.43,2,5.0,4,Travel_Rarely,Yes,3.0,3,3,1,1,No
EMP01013,30,Marketing,Junior,6150.9,10,12.0,4,Travel_Frequently,No,2.0,3,3,2,0,Yes
EMP00243,39,Marketing,Junior,3880.05,1,8.0,2,Travel_Rarely,No,2.0,3,4,0,1,No
EMP00169,48,Sales,Junior,5364.54,8,3.0,4,Travel_Rarely,No,3.0,3,2,1,0,No
EMP00074,40,R&D,Junior,7284.87,19,21.0,2,Travel_Rarely,Yes,3.0,2,4,1,0,No
EMP00560,59,Sales,Junior,5237.27,7,22.0,2,Travel_Rarely,No,3.0,4,3,0,1,No
EMP01365,45,Sales,Senior,6255.08,2,18.0,2,Travel_Rarely,No,3.0,4,3,0,0,Yes
EMP01491,20,R&D,Manager,9697.47,0,10.0,2,Non-Travel,No,2.0,3,4,3,1,No
EMP01266,21,Engineering,Senior,7033.53,1,5.0,3,Travel_Frequently,No,4.0,2,3,2,0,No
EMP00119,23,Engineering,Junior,5263.77,3,1.0,4,Travel_Rarely,No,3.0,3,3,1,1,No
EMP00521,20,Engineering,Manager,8803.02,0,10.0,3,Travel_Rarely,Yes,2.0,4,3,5,0,No
EMP00714,39,Marketing,Senior,6744.46,3,1.0,4,Travel_Rarely,Yes,2.0,2,4,1,0,No
EMP00993,28,Engineering,Junior,5486.24,1,8.0,4,Travel_Rarely,No,3.0,3,4,2,0,No
EMP00006,38,HR,Senior,7514.76,1,1.0,4,Travel_Rarely,Yes,2.0,2,3,5,0,Yes
EMP00255,31,Sales,Manager,9878.42,2,5.0,4,Travel_Frequently,No,3.0,3,4,1,0,No
EMP01094,48,HR,Junior,7988.79,19,17.0,4,Travel_Rarely,No,3.0,2,3,3,1,No
EMP01039,48,Sales,Manager,8748.71,3,3.0,2,Travel_Rarely,No,2.0,1,4,3,1,Yes
EMP00384,36,Marketing,Junior,5423.09,2,5.0,3,Non-Travel,No,4.0,4,4,2,0,Yes
EMP01103,32,Sales,Senior,8237.56,5,2.0,3,Travel_Rarely,Yes,2.0,2,1,2,1,Yes
EMP00517,24,Marketing,Senior,6766.96,4,17.0,2,Travel_Rarely,No,2.0,3,4,1,0,No
EMP00055,46,R&D,Senior,6951.9,3,9.0,3,Travel_Rarely,No,2.0,4,4,2,0,No
EMP00468,20,R&D,Manager,10389.23,0,8.0,5,Travel_Rarely,No,2.0,3,3,0,1,Yes
EMP00267,31,Marketing,Junior,3937.13,5,2.0,1,Travel_Rarely,No,3.0,2,3,0,1,Yes
EMP01034,32,Sales,Junior,3942.96,2,6.0,2,Non-Travel,Yes,2.0,3,2,4,0,No
EMP00584,20,R&D,Senior,6347.39,0,1.0,3,Travel_Rarely,No,3.0,4,3,2,0,No
EMP00767,20,Marketing,Manager,9431.51,0,6.0,2,Travel_Rarely,No,3.0,2,3,2,0,No
EMP00538,36,Engineering,Senior,7573.01,5,11.0,3,Non-Travel,Yes,3.0,1,2,1,0,Yes
EMP01437,41,Engineering,Junior,4742.26,1,4.0,3,Travel_Rarely,No,3.0,4,4,2,1,Yes
EMP00060,33,Engineering,Manager,10059.64,2,1.0,3,Travel_Rarely,No,2.0,3,2,4,0,Yes
EMP01417,34,Sales,Senior,7263.36,1,6.0,5,Non-Travel,No,4.0,3,3,4,0,Yes
EMP00167,51,Engineering,Senior,7655.58,1,4.0,4,Travel_Frequently,No,4.0,3,4,0,0,Yes
EMP01261,38,HR,Junior,3853.67,2,2.0,2,Travel_Frequently,No,3.0,3,1,0,1,No
EMP00816,24,Sales,Manager,,4,28.0,2,Travel_Rarely,Yes,3.0,2,4,0,1,Yes
EMP00332,45,HR,Junior,4014.21,2,1.0,3,Travel_Frequently,No,3.0,3,2,2,0,No
EMP00248,29,Engineering,Manager,9119.99,2,9.0,1,Travel_Rarely,No,4.0,2,4,2,0,No
EMP00374,33,Sales,Junior,6590.38,13,1.0,3,Travel_Rarely,No,4.0,2,3,1,1,No
EMP01200,43,Engineering,Executive,15878.51,2,7.0,4,Travel_Rarely,No,3.0,2,4,2,0,No
EMP00500,36,R&D,Junior,5298.08,4,4.0,5,Travel_Rarely,No,3.0,3,3,5,1,No
EMP01203,40,R&D,Junior,3829.54,1,15.0,1,Travel_Rarely,Yes,2.0,3,4,3,0,Yes
EMP01178,54,Marketing,Junior,7001.8,17,15.0,3,Non-Travel,No,4.0,4,2,3,1,No
EMP00637,21,Sales,Junior,3199.34,0,1.0,2,Travel_Rarely,No,2.0,3,3,0,0,No
EMP00617,30,Sales,Junior,3161.15,1,2.0,3,Travel_Rarely,No,4.0,3,3,3,0,No
EMP01366,31,Marketing,Junior,7024.73,9,9.0,5,Travel_Rarely,No,4.0,1,2,0,1,No
EMP01188,45,R&D,Manager,12230.58,8,10.0,3,Travel_Rarely,No,3.0,2,3,3,0,No
EMP00567,44,R&D,Senior,6746.21,5,9.0,2,Travel_Rarely,No,2.0,3,4,2,0,No
EMP00235,46,Engineering,Intern,5322.81,10,2.0,4,Travel_Rarely,No,3.0,2,3,1,1,No
EMP00627,48,Engineering,Senior,8237.65,9,7.0,2,Travel_Rarely,No,4.0,3,3,2,0,Yes
EMP00431,43,R&D,Senior,7293.67,7,4.0,4,Travel_Rarely,No,3.0,2,2,3,0,Yes
EMP01011,36,Engineering,Senior,7215.79,2,9.0,3,Travel_Rarely,No,3.0,3,3,0,1,Yes
EMP01360,39,R&D,Senior,6173.16,0,21.0,2,Travel_Frequently,No,3.0,3,2,1,0,Yes
EMP00192,43,R&D,Junior,5458.41,6,2.0,5,Travel_Rarely,No,4.0,4,3,2,1,No
EMP01184,36,Engineering,Intern,2914.0,4,20.0,2,Travel_Rarely,No,3.0,4,3,1,0,No
EMP01176,32,Sales,Senior,8630.31,7,4.0,4,Travel_Rarely,Yes,3.0,2,3,2,0,No
EMP00436,47,Marketing,Junior,4965.54,2,3.0,3,Travel_Rarely,No,4.0,3,4,2,0,Yes
EMP00837,47,R&D,Junior,4905.0,4,3.0,4,Travel_Rarely,Yes,3.0,2,3,4,0,No
EMP01251,32,Sales,Senior,9186.55,8,2.0,4,Travel_Rarely,No,2.0,2,1,4,0,No
EMP01017,33,Marketing,Senior,7722.66,13,22.0,1,Travel_Rarely,No,4.0,2,3,3,0,No
EMP00185,45,Sales,Senior,7641.14,7,8.0,4,Travel_Rarely,Yes,3.0,2,4,2,0,Yes
EMP00688,46,Sales,Junior,3696.68,3,1.0,2,Travel_Rarely,No,4.0,2,2,1,1,No
EMP00639,33,R&D,Junior,3461.29,0,31.0,3,Travel_Rarely,Yes,4.0,2,4,1,0,No
EMP00570,50,Sales,Senior,6544.29,3,9.0,2,Travel_Rarely,Yes,1.0,4,3,1,1,Yes
EMP00934,33,Engineering,Junior,4718.86,4,2.0,4,Travel_Rarely,Yes,3.0,3,3,2,0,No
EMP01170,23,HR,Senior,6777.9,3,11.0,2,Travel_Frequently,Yes,3.0,4,4,1,0,Yes
EMP00534,30,HR,Executive,15242.52,2,7.0,2,Travel_Rarely,No,2.0,4,2,1,0,No
EMP00506,47,Marketing,Senior,6729.63,4,1.0,3,Travel_Rarely,Yes,2.0,2,4,2,0,No
EMP01230,39,R&D,Junior,5383.51,2,2.0,5,Travel_Frequently,No,2.0,2,3,2,0,No
EMP00743,27,Marketing,Junior,4725.9,4,20.0,4,Travel_Rarely,Yes,2.0,2,3,2,1,No
EMP00197,45,Marketing,Senior,8007.99,5,5.0,4,Non-Travel,No,4.0,3,3,1,0,No
EMP00477,35,Sales,Junior,3857.15,3,36.0,2,Travel_Rarely,Yes,1.0,1,1,3,1,Yes
EMP00496,33,Marketing,Senior,6638.58,6,1.0,2,Travel_Rarely,No,3.0,3,3,3,0,No
EMP00592,29,HR,Senior,5302.42,0,3.0,3,Travel_Rarely,No,3.0,3,3,2,1,No
EMP00937,32,Engineering,Manager,10242.86,0,6.0,5,Travel_Rarely,No,3.0,3,3,1,0,No
EMP01042,41,Engineering,Manager,11149.76,3,10.0,4,Travel_Rarely,Yes,3.0,2,3,1,1,No
EMP00980,32,Engineering,Manager,9689.21,4,2.0,4,Travel_Rarely,Yes,2.0,3,3,2,1,No
EMP00381,53,Engineering,Intern,3089.81,4,1.0,2,Non-Travel,No,3.0,3,4,3,1,No
EMP00028,26,Engineering,Senior,7409.12,1,6.0,5,Travel_Rarely,Yes,4.0,3,3,4,0,Yes
EMP00396,40,Marketing,Senior,6281.01,2,11.0,3,Travel_Rarely,No,4.0,3,2,3,0,No
EMP00321,35,Sales,Senior,7219.68,1,6.0,4,Travel_Rarely,No,3.0,3,3,3,1,No
EMP00148,29,R&D,Manager,9668.92,3,13.0,5,Non-Travel,No,4.0,3,2,1,1,Yes
EMP00798,52,Marketing,Junior,6135.3,7,2.0,2,Travel_Frequently,No,3.0,1,4,1,1,No
EMP00624,28,Sales,Senior,8205.58,8,3.0,4,Non-Travel,No,3.0,4,3,2,1,No
EMP00239,27,Engineering,Manager,10607.75,0,15.0,5,Travel_Rarely,No,3.0,3,3,2,1,No
EMP01010,20,R&D,Junior,5773.87,0,3.0,5,Travel_Rarely,No,2.0,3,2,2,1,No
EMP00911,20,HR,Junior,3008.17,0,3.0,2,Travel_Rarely,No,2.0,2,4,3,0,No
EMP00896,36,Engineering,Junior,4595.75,0,4.0,4,Travel_Rarely,Yes,4.0,2,3,1,0,No
EMP01331,30,Marketing,Senior,8793.86,8,1.0,4,Travel_Rarely,No,2.0,4,3,0,1,No
EMP00107,23,Engineering,Executive,15269.21,0,2.0,4,Travel_Rarely,No,4.0,4,4,5,1,No
EMP00351,41,Engineering,Junior,4468.89,3,11.0,4,Travel_Rarely,No,4.0,4,4,1,1,Yes
EMP00651,38,R&D,Senior,7210.95,5,4.0,3,Travel_Rarely,No,3.0,2,3,1,0,Yes
EMP00390,30,Engineering,Junior,6818.19,10,1.0,4,Travel_Rarely,No,4.0,4,3,2,1,No
EMP01005,44,R&D,Senior,7815.54,5,15.0,4,Travel_Rarely,No,3.0,3,3,2,0,No
EMP01118,32,Engineering,Junior,4938.49,8,5.0,2,Travel_Frequently,No,3.0,2,3,2,0,No
EMP00555,38,Marketing,Junior,5201.83,7,33.0,2,Non-Travel,Yes,1.0,2,2,1,1,Yes
EMP01435,34,Sales,Executive,15693.75,4,3.0,3,Travel_Rarely,No,4.0,3,3,2,1,No
EMP00171,47,R&D,Senior,7650.31,2,4.0,4,Travel_Rarely,No,2.0,3,3,1,0,No
EMP01249,37,Engineering,Junior,5147.47,6,6.0,2,Travel_Frequently,Yes,2.0,2,3,2,0,No
EMP00307,34,HR,Junior,4030.42,0,3.0,4,Non-Travel,Yes,2.0,1,3,2,0,No
EMP00416,25,Sales,Junior,5915.0,4,5.0,3,Non-Travel,Yes,1.0,1,3,1,0,No
EMP01481,37,Engineering,Senior,7328.94,3,15.0,3,Travel_Frequently,No,4.0,2,4,2,1,No
EMP01292,35,Marketing,Manager,10497.06,2,3.0,4,Travel_Rarely,No,3.0,2,3,5,0,No
EMP00429,46,R&D,Senior,8269.37,5,13.0,3,Travel_Rarely,No,2.0,3,3,2,0,Yes
EMP00187,39,R&D,Executive,15202.08,4,11.0,4,Travel_Frequently,No,4.0,2,3,1,0,No
EMP01006,38,R&D,Junior,5611.29,6,1.0,4,Travel_Rarely,No,3.0,1,4,2,0,No
EMP00909,39,Sales,Junior,5216.9,2,7.0,3,Travel_Rarely,Yes,4.0,1,2,1,1,No
EMP00270,24,Engineering,Junior,4242.72,4,1.0,4,Travel_Frequently,Yes,2.0,2,3,0,1,Yes
EMP00868,42,Marketing,Junior,4854.83,1,5.0,4,Travel_Frequently,No,3.0,4,2,0,0,No
EMP00631,47,Sales,Intern,3165.41,2,21.0,3,Travel_Frequently,No,1.0,3,2,4,1,Yes
EMP00951,22,Sales,Junior,4487.84,2,6.0,4,Travel_Rarely,Yes,3.0,3,4,4,0,No
EMP00163,41,Marketing,Manager,11419.58,4,3.0,3,Travel_Frequently,No,2.0,4,3,2,0,No
EMP00414,47,Marketing,Senior,7674.52,5,1.0,1,Travel_Rarely,No,4.0,2,4,3,0,No
EMP01340,40,R&D,Junior,6115.78,3,2.0,4,Travel_Rarely,Yes,2.0,1,3,4,0,Yes
EMP00096,45,R&D,Senior,7303.4,2,2.0,5,Travel_Rarely,Yes,4.0,1,3,3,0,Yes
EMP00099,40,Sales,Intern,2991.28,0,14.0,4,Travel_Frequently,No,3.0,3,4,2,0,No
EMP01031,27,Sales,Intern,4053.56,1,1.0,2,Travel_Rarely,No,4.0,3,2,3,1,No
EMP00877,51,Engineering,Senior,5178.98,1,3.0,1,Travel_Rarely,No,4.0,4,2,5,0,No
EMP00818,40,Engineering,Junior,4022.18,4,1.0,2,Travel_Rarely,No,3.0,4,4,3,0,Yes
EMP00823,33,Sales,Executive,15992.87,5,5.0,5,Travel_Rarely,No,3.0,3,4,1,0,No
EMP00208,20,Engineering,Manager,9968.85,0,11.0,3,Travel_Rarely,No,3.0,3,3,5,1,No
EMP00975,42,Sales,Intern,4949.42,6,5.0,4,Travel_Frequently,No,3.0,1,3,3,0,No
EMP00687,41,Sales,Senior,8325.31,1,8.0,5,Travel_Rarely,No,4.0,3,2,1,1,No
EMP00873,49,Marketing,Senior,6812.34,5,14.0,2,Travel_Rarely,Yes,1.0,3,3,1,0,No
EMP00246,29,Engineering,Junior,4531.48,2,6.0,3,Travel_Rarely,Yes,2.0,1,3,1,1,No
EMP00230,44,Engineering,Senior,7190.02,1,8.0,3,Travel_Rarely,No,3.0,3,1,3,0,Yes
EMP00907,37,Engineering,Junior,5906.47,4,1.0,4,Travel_Frequently,No,3.0,2,3,4,1,No
EMP00009,35,R&D,Senior,7772.88,1,6.0,4,Travel_Rarely,No,3.0,4,4,1,0,No
EMP00897,47,Marketing,Senior,6462.93,1,2.0,3,Travel_Rarely,Yes,3.0,2,2,3,0,Yes
EMP01414,28,R&D,Senior,8968.04,5,4.0,4,Travel_Frequently,No,3.0,1,3,3,0,No
EMP01398,40,HR,Senior,8032.43,11,2.0,3,Travel_Rarely,Yes,3.0,3,3,2,0,Yes
EMP01443,31,Engineering,Senior,8159.92,6,1.0,3,Travel_Rarely,No,3.0,2,3,2,0,No
EMP00866,31,Sales,Senior,7934.11,4,1.0,3,Non-Travel,No,2.0,3,1,1,0,Yes
EMP01298,34,R&D,Junior,3282.85,2,36.0,3,Travel_Rarely,No,4.0,3,3,1,0,No
EMP00792,33,Marketing,Intern,2314.06,2,17.0,3,Travel_Frequently,No,3.0,3,4,1,0,No
EMP01023,29,Marketing,Senior,8452.3,4,7.0,2,Non-Travel,No,4.0,3,4,0,1,No
EMP00190,39,Engineering,Manager,10456.64,2,6.0,5,Travel_Rarely,No,3.0,4,4,3,0,No
EMP00261,30,Marketing,Manager,9623.28,1,13.0,2,Non-Travel,Yes,2.0,1,3,1,0,Yes
